Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,RE24,NameASCII,PlayerId,MLBAMID
"Austin Wynns","BAL",45,139,4,14,14,1,0.057553956,0.223021582,0.123076923,0.210526315,0.184615384,0.231884057,0.307692307,0.2361686817113904,0.242,44.01328145640737,-0.7576268222182989,-10.285629500769971,-1.3630142211914062,-0.6902833739837504,-10.630999565124512,"Austin Wynns",15271,642851
"Pedro Severino","BAL",113,419,11,32,46,0,0.081145584,0.260143198,0.134564643,0.314393939,0.248021108,0.307875894,0.382585751,0.29930267151462975,0.311,86.67763883896994,-3.058777183992788,-9.893128230153623,-10.975495338439941,-0.652369103214908,-10.68899917602539,"Pedro Severino",14523,600474
"Matt Chapman","OAK",151,622,27,75,72,3,0.128617363,0.324758842,0.192816635,0.27184466,0.209829867,0.313504823,0.402646502,0.31149090179676414,0.321,101.43100657872834,-0.8858905038796365,0.20387754772335942,15.463471174240112,3.7090634993319744,-10.832998275756836,"Matt Chapman",16505,656305
"DJ Peters","- - -",70,240,13,29,38,2,0.05,0.341666666,0.224215246,0.236641221,0.197309417,0.241666666,0.421524663,0.2723105855412402,0.273,70.40141570008505,1.14193044626154,-7.574343777036663,0.9336065836250782,0.15648498111122497,-10.847999930381775,"DJ Peters",19348,656847
"Luis García Jr.","WSN",70,247,6,29,22,0,0.044534412,0.174089068,0.169491526,0.272727272,0.241525423,0.275303643,0.411016949,0.29143327886496134,0.279,79.98088610425995,-0.333273800322786,-6.628176876918658,-8.460102081298828,-0.6826383030836767,-10.851999282836914,"Luis Garcia Jr.",20391,671277
"Alec Bohm","PHI",115,417,7,46,47,4,0.074340527,0.26618705,0.094736842,0.327067669,0.247368421,0.304556354,0.342105263,0.28501052593441606,0.313,75.66966810344947,-0.324355827877298,-13.240453847325862,-0.9557509422302246,-0.02169378868934216,-11.137999534606934,"Alec Bohm",21618,664761
"Drew Smyly","ATL",32,43,0,0,0,0,0,0.441860465,0,0.136363636,0.073170731,0.073170731,0.073170731,0.06432112106462805,0.087,-68.61475534466035,-0.010267563862726092,-9.240471066346316,5.2003493309021,-0.2605707234142016,-11.167999267578125,"Drew Smyly",11760,592767
"Clint Frazier","NYY",66,218,5,20,15,2,0.14678899,0.298165137,0.131147541,0.256637168,0.185792349,0.316513761,0.31693989,0.2894002076135863,0.313,83.99702771010665,-0.22207557200454175,-4.49336699372789,-10.984011173248291,-0.8026623419221729,-11.172999382019043,"Clint Frazier",15983,640449
"Miguel Andujar","NYY",45,162,6,19,12,0,0.043209876,0.172839506,0.12987013,0.272727272,0.253246753,0.283950617,0.383116883,0.2877477499437921,0.31,82.88033850982997,-0.7600465803407133,-4.155613111445325,-1.7727096229791641,-0.03761797623274932,-11.291000366210938,"Miguel Andujar",15878,609280
"Juan Lagares","LAA",112,327,6,39,38,1,0.036697247,0.232415902,0.13592233,0.293859649,0.236245954,0.266253869,0.372168284,0.27426631494941356,0.282,69.89886543459468,-1.4213602379895747,-13.472626295722598,-3.156225800514221,-0.5434584767280283,-11.333000183105469,"Juan Lagares",5384,501571
"Jonah Heim","TEX",82,285,10,22,32,3,0.052631578,0.203508771,0.162264151,0.21,0.196226415,0.239436619,0.358490566,0.25632702800589546,0.285,59.3796294541419,0.16590778226964176,-14.00803898804687,11.592886567115784,0.7374570625898742,-11.543999671936035,"Jonah Heim",16930,641680
"Carlos Santana","KCR",158,659,19,66,69,2,0.130500758,0.154779969,0.127433628,0.227171492,0.214159292,0.318664643,0.34159292,0.2939095053730941,0.335,80.97236105253302,-3.153251114534214,-18.505513109240184,-11.665546923875809,-0.760216138215944,-11.547001838684082,"Carlos Santana",2396,467793
"Billy McKinney","- - -",116,300,9,32,27,2,0.106666666,0.263333333,0.166037736,0.234636871,0.19245283,0.28,0.358490566,0.2768714521955324,0.288,72.94514900860183,0.7371982980985194,-9.595497531717227,-0.5794632881879807,-0.01178292789064922,-11.547799587249756,"Billy McKinney",15654,641856
"Trevor Larnach","MIN",79,301,7,29,28,1,0.102990033,0.34551495,0.126923077,0.337748344,0.223076923,0.322259136,0.35,0.30048909951682107,0.306,90.74294024640552,-2.166272300761193,-5.577742794169403,-2.9771078526973724,0.17679410194477058,-11.567000389099121,"Trevor Larnach",21501,663616
"Yu Darvish","SDP",30,55,0,2,1,0,0,0.454545454,0.037735849,0.178571428,0.094339622,0.111111111,0.132075471,0.10819243501733851,0.151,-33.69205574100427,-0.2606699476018548,-9.621525307706833,6.651609420776367,-0.11291492451517349,-11.60200023651123,"Yu Darvish",13074,506433
"Eric Sogard","CHC",78,180,1,16,12,3,0.05,0.166666666,0.065088757,0.292857142,0.24852071,0.283333333,0.313609467,0.25947480228360137,0.228,60.515939702819324,-1.0673848488368094,-10.115154920974733,-1.6324269771575928,-0.5728837583606968,-11.810999870300293,"Eric Sogard",7927,519299
"Jeff McNeil","NYM",120,426,7,48,35,3,0.068075117,0.136150234,0.10880829,0.279503105,0.251295336,0.319248826,0.360103626,0.30051143180596435,0.315,90.66055844844715,-2.6147196025121957,-7.679699797767091,4.031098395586014,1.066225834398787,-11.816499710083008,"Jeff McNeil",15362,643446
"Kurt Suzuki","LAA",72,247,6,17,16,0,0.048582995,0.178137651,0.118721461,0.25,0.223744292,0.293877551,0.342465753,0.28155541176698645,0.264,74.8246531535434,-1.2903680787421763,-8.903694885465281,-3.87361216545105,-0.4322294923645613,-11.978999137878418,"Kurt Suzuki",8259,435559
"Antonio Senzatela","COL",28,51,0,1,1,0,0,0.372549019,0,0.1,0.051282051,0.051282051,0.051282051,0.04507976006238888,0.074,-94.20883733993003,-0.3724021171219647,-12.981569454126486,6.167855739593506,-0.5117997989173376,-12.078999519348145,"Antonio Senzatela",15488,622608
"Willians Astudillo","MIN",73,216,7,17,21,0,0.013888888,0.055555555,0.139423077,0.221052631,0.235576923,0.259259259,0.375,0.2723590875113452,0.28,71.73338787821635,-1.1665949544403702,-8.641911147544297,-3.5483981370925903,-0.47992514063052133,-12.193000793457031,"Willians Astudillo",15608,553902
"Luis Rengifo","LAA",54,190,6,22,18,1,0.047368421,0.2,0.109195402,0.219696969,0.201149425,0.245989304,0.310344827,0.24365572750887132,0.293,49.21300277450243,1.480912713566795,-10.333392697322918,-5.14343935251236,-0.8988526398995386,-12.307000160217285,"Luis Rengifo",19858,650859
"Anthony Santander","BAL",110,438,18,54,50,1,0.052511415,0.230593607,0.192118226,0.274914089,0.24137931,0.286041189,0.433497536,0.3065015104869956,0.328,91.54243258341306,-0.8741376518737525,-5.409600726108199,-11.571667194366455,-0.19725416586254763,-12.356999397277832,"Anthony Santander",14551,623993
"Magneuris Sierra","MIA",123,225,0,27,5,11,0.066666666,0.222222222,0.038277512,0.301886792,0.229665071,0.28125,0.267942583,0.23940003595568918,0.24,46.10172874853001,3.9600976733490825,-11.478384396966359,1.9217551201581955,-0.20190814476528718,-12.40410041809082,"Magneuris Sierra",17023,642423
"Keston Hiura","MIL",61,197,4,16,19,3,0.071065989,0.390862944,0.132947977,0.268817204,0.167630057,0.256410256,0.300578034,0.2497039000193278,0.281,53.01368222478982,0.6755644446238875,-11.108222498435856,-3.4610400199890137,-0.798679504804733,-12.454999923706055,"Keston Hiura",20003,669374
"Brandon Woodruff","MIL",30,58,0,0,2,0,0.051724137,0.48275862,0,0.25,0.115384615,0.163636363,0.115384615,0.13362693786621094,0.143,-22.426515713376862,-0.1057230627629906,-9.14535456653227,7.0144243240356445,-0.018700235489803485,-12.456999778747559,"Brandon Woodruff",16162,605540
"Tim Locastro","- - -",64,156,2,15,7,5,0.044871794,0.211538461,0.071942446,0.219047619,0.179856115,0.262820512,0.251798561,0.23731463154157004,0.258,45.62803995524691,0.12026506592519581,-10.640283505531931,-0.48784079775214195,-0.5897096058863295,-12.568900108337402,"Tim Locastro",15124,641796
"Anthony DeSclafani","SFG",34,62,0,2,1,0,0.064516129,0.532258064,0.019607843,0.111111111,0.039215686,0.109090909,0.058823529,0.0888648737560619,0.121,-47.67194984922534,-0.3413891133386642,-11.997051054102975,7.498178005218506,-0.24269957364088057,-12.690999984741211,"Anthony DeSclafani",13050,543101
"Cal Raleigh","SEA",47,148,2,6,13,0,0.047297297,0.351351351,0.129496402,0.26744186,0.179856115,0.222972972,0.309352517,0.23071859736700315,0.227,46.49978568160042,0.0017425448168069124,-9.692620817260874,3.825152635574341,-0.07963829716384424,-12.731999397277832,"Cal Raleigh",21534,663728
"Charlie Morton","ATL",34,62,0,5,1,0,0,0.5,0.018181818,0.291666666,0.127272727,0.127272727,0.145454545,0.11847233555533669,0.134,-33.42105054747217,-0.3815786107443273,-10.912425278312185,7.498178005218506,-0.1339383886404053,-12.973000526428223,"Charlie Morton",4676,450203
"Robel García","HOU",47,117,1,8,8,0,0.068376068,0.358974358,0.056603773,0.234375,0.150943396,0.215517241,0.207547169,0.19427402523057213,0.224,18.537998988669017,-0.4183005962986499,-12.087551885545674,-1.2832759022712708,-0.9385970322387892,-13.029999732971191,"Robel Garcia",13167,596825
"Rio Ruiz","- - -",62,141,3,11,10,2,0.085106382,0.269503546,0.104,0.209302325,0.168,0.242857142,0.272,0.2308246250663485,0.249,36.812652602293625,0.39099037763662636,-10.708521556714741,1.4360269531607628,-0.4481639937267429,-13.086999893188477,"Rio Ruiz",14103,547004
"Alex Wood","SFG",26,47,0,0,0,0,0.106382978,0.553191489,0,0,0,0.116279069,0,0.08043215718380241,0.108,-53.152501679385644,-0.6314694967586547,-9.795134347938683,5.684102535247803,-0.2542343944785145,-13.131999969482422,"Alex Wood",13781,622072
"Elias Díaz","COL",106,371,18,52,44,0,0.080862533,0.161725067,0.218934911,0.249042145,0.24556213,0.309973045,0.464497041,0.3296625420853898,0.318,90.74587725097776,-1.8386662707198411,-6.209420729955729,10.5194051861763,1.6793811826471208,-13.137999534606934,"Elias Diaz",11680,553869
"Jarred Kelenic","SEA",93,377,14,41,43,6,0.095490716,0.281167108,0.169139465,0.21559633,0.181008902,0.265251989,0.350148367,0.2702309354863053,0.314,73.20122685134669,0.08999343030154705,-12.279682427768808,-5.820244997739792,-0.5191048315348256,-13.140700340270996,"Jarred Kelenic",22558,672284
"Eli White","TEX",64,220,6,26,15,4,0.081818181,0.3,0.131313132,0.23015873,0.176767676,0.259090909,0.308080808,0.25334006439555773,0.249,57.361114810012424,0.26818027067929506,-11.216808604171314,2.9700862169265747,-0.07073145096651097,-13.22559928894043,"Eli White",19346,642201
"Erik González","PIT",71,229,2,17,21,2,0.034934497,0.174672489,0.068181819,0.273743016,0.231818181,0.257641921,0.3,0.24387572920478587,0.277,48.09737010285434,-1.2056973616126925,-16.336852716504453,2.6503517031669617,-0.602585451120736,-13.299799919128418,"Erik Gonzalez",13369,570481
"Domingo Leyba","- - -",34,96,1,6,4,0,0.083333333,0.239583333,0.045977012,0.142857142,0.114942528,0.197916666,0.16091954,0.17225283943116665,0.236,2.0258425081652525,-0.20765506871975958,-11.9240814558773,-1.1046421080827713,-0.9782908330770922,-13.424999713897705,"Domingo Leyba",16404,642736
"Reese McGuire","TOR",78,217,1,22,10,0,0.069124423,0.202764976,0.090909091,0.318181818,0.252525252,0.310185185,0.343434343,0.2886051419708464,0.281,77.55188024973934,0.13106317375786602,-5.832993489587673,12.880350112915039,1.4525750795603394,-13.54800033569336,"Reese McGuire",15674,624512
"Merrill Kelly","ARI",27,58,0,1,1,0,0.068965517,0.465517241,0.021276595,0.15,0.063829787,0.137254901,0.085106382,0.11307104662352917,0.113,-35.78523266564365,-0.17747716745361686,-10.203478967788094,7.0144243240356445,-0.12480398696537198,-13.777999877929688,"Merrill Kelly",11156,518876
"Andrew Knizner","STL",63,185,1,18,9,0,0.108108108,0.21081081,0.062111801,0.223140495,0.173913043,0.281081081,0.236024844,0.23834851661015077,0.274,48.112637067019016,-0.7006718465127051,-12.920935373636242,-3.1490306854248047,-0.989503592878032,-13.970999717712402,"Andrew Knizner",19514,668800
"Kelvin Gutiérrez","- - -",85,295,3,23,20,0,0.064406779,0.257627118,0.084558823,0.310880829,0.231617647,0.291525423,0.31617647,0.2703753174361536,0.263,66.13732678195845,0.3260852172970772,-11.90444576798254,2.0492676496505737,0.02577942128450879,-14.07800006866455,"Kelvin Gutierrez",17468,642721
"Jose Iglesias","- - -",137,511,9,65,48,5,0.04109589,0.146771037,0.120082815,0.305,0.271221532,0.309197651,0.391304347,0.30397038742054233,0.297,89.45274237381709,0.43011841364204884,-6.168644287896553,6.445683002471924,1.7842524885317803,-14.107999563217163,"Jose Iglesias",10231,578428
"Andrew Knapp","PHI",62,159,2,13,11,0,0.062893081,0.383647798,0.062068966,0.240963855,0.151724137,0.215189873,0.213793103,0.1964743525921544,0.23,18.128651197635236,-0.1653116859961301,-16.737364684879402,-1.660443127155304,-1.3103332269111283,-14.327999114990234,"Andrew Knapp",14942,595284
"Joe Panik","- - -",95,257,3,17,18,2,0.066147859,0.132295719,0.076271187,0.23,0.207627118,0.265625,0.283898305,0.24404216163298664,0.273,48.59815622087788,-1.4308436510618776,-18.08343428711074,-2.860779343172908,-1.226926925976845,-14.334999322891235,"Joe Panik",11936,605412
"David Fletcher","LAA",157,665,2,74,47,15,0.046616541,0.090225563,0.06230032,0.286725663,0.26198083,0.297420333,0.32428115,0.2731765355563816,0.28,69.16242001688276,3.0203991525340825,-22.087130881675556,7.762183666229248,0.8493816651460748,-14.521200180053711,"David Fletcher",17992,664058
"Sandy Alcantara","MIA",33,64,0,0,0,0,0.046875,0.703125,0.017241379,0.153846153,0.034482758,0.096774193,0.051724137,0.07931909638066445,0.087,-57.937328990915596,-0.14544455078430474,-13.013472838201048,7.740054607391357,-0.3136439017966586,-14.567999839782715,"Sandy Alcantara",18684,645261
"Ryan O'Hearn","KCR",84,254,9,23,29,0,0.051181102,0.279527559,0.144067796,0.276729559,0.224576271,0.267716535,0.368644067,0.2743116570269968,0.297,67.7286296113077,-0.8963630248326808,-10.93219037016757,-4.010148286819458,-0.6252674410141019,-15.250999450683594,"Ryan O'Hearn",16442,656811
"David Dahl","TEX",63,220,4,19,18,2,0.045454545,0.268181818,0.112195122,0.268965517,0.209756097,0.246575342,0.321951219,0.2462869096020041,0.296,52.594770757869746,-0.42346663936041296,-13.192293217018115,-3.62370403110981,-0.9300181369987708,-15.251998901367188,"David Dahl",13744,621311
"Joshua Fuentes","COL",95,284,7,30,33,0,0.042253521,0.228873239,0.125461255,0.27,0.22509225,0.257042253,0.350553505,0.26078065755931734,0.23,45.978484078280765,0.18145471322350204,-19.349899258410993,0.12066671252250671,-0.9734902599362665,-15.281999588012695,"Joshua Fuentes",16885,658069
"David Bote","CHC",97,327,8,32,35,0,0.082568807,0.22324159,0.130584193,0.234741784,0.199312714,0.276073619,0.329896907,0.267775099884513,0.308,65.91043041263369,-0.9553071572445333,-15.146421994804227,0.9030078649520874,-0.328982044116642,-15.855999946594238,"David Bote",14593,623520
"Victor Robles","WSN",107,369,2,37,19,8,0.089430894,0.230352303,0.092063492,0.270742358,0.203174603,0.309589041,0.295238095,0.27381276722112413,0.288,68.52904534683746,-1.8951570144854486,-16.67887016339106,1.1365264654159546,-0.31804059017379055,-15.989100456237793,"Victor Robles",18363,645302
"Owen Miller","CLE",60,202,4,17,18,2,0.044554455,0.267326732,0.104712042,0.261194029,0.204188481,0.242574257,0.308900523,0.24079763240153246,0.267,51.19706306377331,0.07981766643933952,-11.989963177712793,-1.8349461555480957,-0.6919576958957953,-15.993999481201172,"Owen Miller",24655,680911
"Jake Bauers","- - -",115,315,4,27,19,6,0.095238095,0.247619047,0.067375886,0.275,0.209219858,0.289808917,0.276595744,0.25691980980455686,0.297,63.41417603263464,0.34622040786780417,-13.763728815242569,-0.10125899314880371,-0.3075590136375443,-16.138000011444092,"Jake Bauers",15194,641343
"Zack Short","DET",61,184,6,21,20,2,0.119565217,0.320652173,0.141025641,0.164948453,0.141025641,0.239130434,0.282051282,0.22994759108850865,0.242,41.532941108308194,0.4168210325296968,-12.754554355119247,-1.7000130414962769,-0.8169686771827037,-16.479999542236328,"Zack Short",19562,670097
"Tyler Mahle","CIN",33,66,0,1,1,0,0.06060606,0.287878787,0,0.083333333,0.054545454,0.118644067,0.054545454,0.09159376560631445,0.198,-54.4651671363238,-0.8775014670100063,-13.855918888060337,7.981931209564209,-0.367142759413676,-16.625,"Tyler Mahle",16358,641816
"Maikel Franco","BAL",104,403,11,31,47,0,0.049627791,0.166253101,0.145888594,0.225165562,0.209549071,0.253101736,0.355437665,0.2625920632045263,0.27,61.869535984156194,-0.346925811143592,-19.160841483381756,-0.9076842069625854,-0.6271362182748704,-16.847000122070312,"Maikel Franco",12179,596748
"Jose Trevino","TEX",89,302,5,23,30,1,0.039735099,0.188741721,0.101754386,0.278761061,0.238596491,0.266666666,0.340350877,0.2611981177808449,0.285,62.67138902214444,-1.0059318831190467,-14.808211755223013,14.041191458702087,0.9611585216571492,-16.95800018310547,"Jose Trevino",16725,624431
"Max Scherzer","- - -",30,63,0,0,1,0,0,0.444444444,0,0,0,0,0,0,0.076,-100,0,-16.70802065166685,7.619116306304932,-0.6996046662784761,-17.159000396728516,"Max Scherzer",3137,453286
"Michael A. Taylor","KCR",142,528,12,58,54,14,0.0625,0.272727272,0.111801242,0.319277108,0.244306418,0.296577946,0.35610766,0.28552239226751003,0.3,75.30456163006957,-0.6325299886520952,-16.596934330338456,20.004361391067505,2.15658764850259,-17.16699981689453,"Michael A. Taylor",11489,572191
"Michael Pérez","PIT",70,231,7,19,21,0,0.082251082,0.294372294,0.147619048,0.17037037,0.142857142,0.22077922,0.29047619,0.22499268832414046,0.244,35.82499223142733,-0.06306280987337232,-18.935376807346653,4.309314608573914,-0.6900768100463734,-17.41900062561035,"Michael Perez",12977,605421
"Christian Vázquez","BOS",138,498,6,51,49,8,0.06626506,0.168674698,0.093886463,0.301075268,0.257641921,0.307847082,0.351528384,0.2893206029830564,0.276,75.92520264374922,-2.3678523662965745,-17.046770205480573,10.114849090576172,1.016686606392912,-17.534997940063477,"Christian Vazquez",9774,543877
"Pat Valaika","BAL",91,281,5,17,25,1,0.056939501,0.270462633,0.088803089,0.259668508,0.2007722,0.25,0.289575289,0.23842947334051132,0.265,45.54106739759259,-1.2770273892674595,-20.0130542974554,1.9766493439674377,-0.8427181590166546,-18.031999588012695,"Pat Valaika",14885,642162
"Gregory Polanco","PIT",107,382,11,38,36,14,0.094240837,0.272251308,0.145833333,0.257641921,0.208333333,0.282722513,0.354166666,0.27533457138036427,0.316,68.54295410685867,2.0371299197431654,-13.260654723055202,-10.159098148345947,-1.0642479392144533,-18.055999755859375,"Gregory Polanco",12907,570256
"Nick Ahmed","ARI",129,473,5,46,38,7,0.071881606,0.21987315,0.117511521,0.279141104,0.221198156,0.280254777,0.338709677,0.26892780136858296,0.249,65.50846256784622,0.9178220790345222,-19.85143384152277,19.303078651428223,1.5351045733610174,-18.793899536132812,"Nick Ahmed",12147,605113
"Cody Bellinger","LAD",95,350,10,39,36,3,0.088571428,0.268571428,0.136507936,0.196261682,0.165079365,0.24,0.301587301,0.23680571612270399,0.281,47.15043509904614,1.474593438906595,-22.073551730037916,-0.10566884279251099,-1.0474280502792548,-18.944799423217773,"Cody Bellinger",15998,641355
"Sandy León","MIA",84,220,4,15,14,0,0.054545454,0.295454545,0.084158416,0.244444444,0.183168316,0.237442922,0.267326732,0.22517923323531128,0.216,36.85941096070081,-2.169379490194842,-19.853299991611156,4.796570420265198,-0.7702409758310603,-19.125,"Sandy Leon",5273,506702
